CustomerID,Name,Age,Gender,City,JoinDate,PurchaseAmount
2448,Niyaz,28 ,Female,Chennai,32/01/2023,1500
2449,jane smith,25,,Delhi,2023.04.05,2000
2450,Niyaz,27,Male,chennai,32/01/2023,abc
2451,Sneha,28 ,Male,Chennai,2023-01-15,
2452,jane smith,30,FEMALE,chennai,2023.04.05,1700 
110,jane smith,28 ,Female,Trichy,2023-13-40,
2454,Karthik,27,,Mumbai,2023/03/10,1700 
110,Priya,35,,Delhi,2023-13-40,2000
110,Karthik,27,Female,Trichy,2023/03/10,1500
2457,Karthik,,Female,Madurai,2023/03/10,2500
2458,Sneha,25,FEMALE, Bangalore ,2023.04.05,abc
2459,Mohan,25,Female,Trichy,32/01/2023,2000
2460,Priya,30,FEMALE,Mumbai,2023-01-15,1800
2461,Priya,,,Coimbatore,,1700 
2462,Arun,twenty,Female, Bangalore ,2023-13-40,2000
110,Niyaz,28 ,male,Coimbatore,15-02-2023,abc
2464,jane smith,30,,Delhi,Jan 15 2023,abc
110,Mohan,27,male,Hyderabad,,1200
110,Anu,25,male,Chennai,32/01/2023,1500
2467,John Doe,25,Female,Chennai,2023-13-40,1800
2468,Kiran,twenty,Female,Trichy,15-02-2023,abc
2469,Vijay,27,male,Madurai,Jan 15 2023,2500
2470,Mohan,25,,Mumbai,2023-01-15,abc
2471,Kiran,35,male,chennai,20230115,1500
2472,Arun,28 ,Female,chennai,15-02-2023,2000
2473,Ramesh,35,Female,,15-02-2023,
2474,Sneha,twenty,,,32/01/2023,1800
2475,RAHUL,35,FEMALE,Chennai,2023.04.05,2000
2476,Vijay,30,Male,Delhi,2023-01-15,1200
110,Anu,27,Female, Bangalore ,15-02-2023,1500
2478,Karthik,,Female,Coimbatore,20230115,abc
110,Anu,35,,,2023-13-40,1800
110,Aisha,twenty,,Cuddalore,2023-01-15,1200
110,jane smith,28 ,Male,,2023/03/10,1700 
2482,Anu,,FEMALE,Hyderabad,,1500
2483,Meena,,,Cuddalore,20230115,
2484,Anu,,, Bangalore ,2023/03/10,1500
2485,Arun,30,,chennai,,2000
110,Ramesh,35,Female,Cuddalore,2023.04.05,1500
110,Niyaz,28 ,,Madurai,32/01/2023,1800
2488,,35,,Delhi,,2000
110,Priya,,,Hyderabad,2023/03/10,abc
2490,Aisha,,Male,chennai,Jan 15 2023,2000
2491,RAHUL,35,FEMALE,,20230115,1500
110,Niyaz,25,Male,Hyderabad,Jan 15 2023,1500
110,Ramesh,27,,Madurai,2023/03/10,abc
2494,Sneha,25,, Bangalore ,2023/03/10,2000
2495,jane smith,twenty,, Bangalore ,Jan 15 2023,1800
2496,Ramesh,35,FEMALE,Coimbatore,15-02-2023,2500
110,Kiran,,FEMALE,,2023-13-40,1500
110,John Doe,35,Female, Bangalore ,20230115,2000
2499,Meena,28 ,male,Mumbai,2023-01-15,
2500,Arun,twenty,Male,Cuddalore,,
2501,Anu,,,Cuddalore,2023-13-40,1800
110,Priya,35,,Cuddalore,2023/03/10,1800
110,RAHUL,25,Male,Coimbatore,15-02-2023,2000
2504,Arun,27,,Mumbai,2023/03/10,1700 
110,Kiran,30,Male,Hyderabad,32/01/2023,abc
2506,Arun,,Male,Madurai,Jan 15 2023,1700 
2507,jane smith,,FEMALE,Delhi,,1200
110,Arun,30,Female,Madurai,2023/03/10,1800
2509,Aisha,27,,Madurai,,1800
110,Vijay,twenty,male,Trichy,15-02-2023,1800
2511,Sneha,27,Male,Coimbatore,32/01/2023,1800
2512,RAHUL,28 ,Female,,2023/03/10,1800
2513,Priya,28 ,male,,2023-01-15,
110,Sneha,27,,Delhi,2023-13-40,2500
2515,Aisha,,male,Madurai,Jan 15 2023,2000
2516,Sneha,twenty,Female,Trichy,15-02-2023,1800
2517,jane smith,27,,Mumbai,Jan 15 2023,1500
2518,jane smith,30,Male,Madurai,2023-01-15,abc
2519,Arun,28 ,male,Mumbai,32/01/2023,1500
2520,John Doe,28 ,male,Delhi,Jan 15 2023,
2521,Sneha,35,,Cuddalore,,abc
2522,Kiran,35,male,Delhi,,1200
2523,Aisha,28 ,Female,,15-02-2023,1700 
2524,,35,,,15-02-2023,1500
2525,Arun,,,Mumbai,Jan 15 2023,
110,Meena,35,FEMALE,Coimbatore,Jan 15 2023,
110,Niyaz,,Female,Hyderabad,2023-01-15,2000
110,Aisha,35,,Madurai,32/01/2023,
2529,Anu,30,,,2023-01-15,2500
110,Meena,,male,Cuddalore,2023-13-40,1200
2531,Aisha,twenty,Male,Madurai,2023.04.05,2500
2532,Meena,27,Male,Cuddalore,Jan 15 2023,1500
2533,Ramesh,28 ,,chennai,2023-01-15,2500
2534,jane smith,35,Female,Madurai,2023-01-15,1200
2535,Vijay,28 ,, Bangalore ,20230115,
2536,Sneha,,FEMALE,Delhi,20230115,
2537,Priya,27,,Hyderabad,15-02-2023,1500
2538,Ramesh,30,male,Cuddalore,20230115,abc
110,Arun,,Male,Chennai,,1200
110,Mohan,twenty,FEMALE,Hyderabad,20230115,1700 
2541,Mohan,25,,,2023.04.05,1500
110,Mohan,35,Male,chennai,2023.04.05,1800
2543,,27,Male,Cuddalore,20230115,2500
2544,Kiran,27,,chennai,32/01/2023,1200
2545,Ramesh,28 ,,Delhi,Jan 15 2023,1700 
110,,twenty,FEMALE,Cuddalore,2023-13-40,
2547,Arun,,Female,Mumbai,15-02-2023,2500
2548,Meena,28 ,,Chennai,2023-01-15,1200
2549,Kiran,27,male, Bangalore ,2023/03/10,1800
110,,,Male,Coimbatore,2023/03/10,1200
110,Vijay,35,Male,Cuddalore,,1200
110,Anu,35,Male,Chennai,32/01/2023,1800
2553,Vijay,27,Male,Mumbai,2023.04.05,
2554,Karthik,27,male,Trichy,2023-01-15,1800
110,Mohan,30,,Madurai,20230115,1800
2556,jane smith,30,FEMALE,Chennai,20230115,
2557,Niyaz,35,FEMALE,Chennai,,
2558,John Doe,,Male,Delhi,15-02-2023,abc
2559,Vijay,28 ,male,Delhi,2023.04.05,
2560,Ramesh,35,male,,32/01/2023,abc
2561,Arun,35,,Cuddalore,20230115,abc
110,Ramesh,,Male,,Jan 15 2023,2000
110,Kiran,30,,Chennai,,
2564,Kiran,27,FEMALE, Bangalore ,20230115,
2565,Mohan,25,FEMALE,Delhi,2023.04.05,
110,Arun,twenty,,Cuddalore,20230115,abc
2567,John Doe,twenty,, Bangalore ,32/01/2023,1500
110,Mohan,25,Male,Mumbai,2023.04.05,
2569,jane smith,28 ,, Bangalore ,Jan 15 2023,1800
2570,Priya,25,Male,Delhi,20230115,1500
2571,Meena,twenty,,Chennai,32/01/2023,abc
2572,Meena,twenty,Female,Mumbai,20230115,
2573,Sneha,,Female,,15-02-2023,1200
2574,Anu,twenty,,chennai,2023-13-40,2500
110,John Doe,twenty,FEMALE,Mumbai,2023/03/10,
110,Arun,25,male,chennai,2023/03/10,1200
110,Anu,25,, Bangalore ,,1700 
2578,Anu,,Female,Madurai,Jan 15 2023,1500
110,jane smith,twenty,male,chennai,2023.04.05,abc
110,Meena,,FEMALE,Chennai,2023-13-40,
2581,Ramesh,35,Female,Coimbatore,20230115,
110,Meena,25,,Coimbatore,20230115,1700 
2583,,,Male,Mumbai,20230115,1700 
2584,Meena,27,FEMALE,Cuddalore,20230115,2500
2585,Priya,27,male,Coimbatore,15-02-2023,
2586,,30,FEMALE,Chennai,20230115,2000
2587,Vijay,30,,Chennai,2023-01-15,1700 
110,Meena,30,,Hyderabad,Jan 15 2023,2500
2589,Kiran,28 ,male, Bangalore ,2023-01-15,1800
2590,Mohan,25,,Madurai,15-02-2023,2000
110,Mohan,27,FEMALE,Chennai,,2500
2592,Anu,,Female, Bangalore ,15-02-2023,1700 
2593,Anu,twenty,Female,,20230115,1700 
2594,,,Male,Delhi,2023/03/10,1700 
2595,,25,Female,,20230115,
2596,Meena,,,Hyderabad,2023.04.05,2000
2597,Vijay,28 ,FEMALE,Cuddalore,2023.04.05,1700 
110,Sneha,,FEMALE,Coimbatore,2023.04.05,1500
2599,Karthik,,Female, Bangalore ,2023-13-40,1800
110,John Doe,27,FEMALE,,2023-01-15,1500
110,Anu,30,,Coimbatore,,2000
2602,Vijay,30,Female,Madurai,20230115,2000
2603,John Doe,,male,Coimbatore,15-02-2023,1200
2604,Meena,27,,Hyderabad,2023-01-15,2000
110,,35,Male,chennai,32/01/2023,1800
2606,Aisha,,Male,Coimbatore,20230115,
2607,Kiran,30,,Coimbatore,2023-01-15,abc
2608,Kiran,,,Chennai,2023/03/10,1200
2609,Mohan,27,male,Madurai,32/01/2023,
2610,Ramesh,30,,Delhi,32/01/2023,2000
2611,RAHUL,twenty,,Cuddalore,2023.04.05,abc
2612,Anu,35,Female,Delhi,2023-01-15,
110,Niyaz,,FEMALE,Chennai,,1800
2614,Sneha,35,Male,Madurai,2023.04.05,1800
110,Priya,30,Male,Chennai,2023-01-15,1500
110,Aisha,35,Female,chennai,Jan 15 2023,1800
2617,Meena,27,male,,2023.04.05,1700 
110,jane smith,,Male,Trichy,32/01/2023,2500
110,Niyaz,30,Male,Trichy,Jan 15 2023,2500
2620,Meena,25,,Chennai,2023-13-40,abc
2621,Anu,28 ,male,Madurai,2023.04.05,
2622,Anu,twenty,male,Hyderabad,2023-13-40,1700 
2623,jane smith,25,Male,Mumbai,2023/03/10,abc
110,Ramesh,,Male,Cuddalore,15-02-2023,2000
2625,Arun,,FEMALE,Trichy,2023-01-15,abc
2626,Priya,28 ,FEMALE,Trichy,2023-13-40,1500
2627,Mohan,35,FEMALE,,20230115,1700 
2628,,,male,Madurai,2023-13-40,1200
2629,,,FEMALE,Hyderabad,15-02-2023,2000
2630,Niyaz,35,Male,Cuddalore,2023/03/10,
2631,Anu,27,Female,chennai,2023-13-40,
110,RAHUL,25,male,chennai,20230115,1800
2633,John Doe,twenty,,Cuddalore,32/01/2023,1200
2634,John Doe,twenty,Male,Delhi,Jan 15 2023,2000
2635,Anu,25,male,Trichy,15-02-2023,2000
2636,Arun,25,,Delhi,2023-13-40,2000
110,Priya,25,FEMALE,Chennai,,abc
2638,Niyaz,35,,Mumbai,2023-13-40,1500
110,Sneha,35,, Bangalore ,2023.04.05,
2640,Priya,27,FEMALE, Bangalore ,2023-13-40,2000
2641,Ramesh,,Male,Mumbai,,2500
2642,Mohan,30,, Bangalore ,15-02-2023,1700 
110,Priya,27,Female,,,1200
2644,Ramesh,30,,,Jan 15 2023,1800
110,Niyaz,25,Female,Mumbai,2023-13-40,1500
2646,Arun,,, Bangalore ,2023.04.05,1500
110,Aisha,28 ,Male,Hyderabad,2023-13-40,2000
110,Aisha,twenty,male,Madurai,32/01/2023,1500
2649,Arun,35,,Coimbatore,20230115,1800
2650,Priya,,Male,chennai,2023-13-40,abc
2651,Niyaz,27,,Delhi,Jan 15 2023,1700 
2652,jane smith,25,Male,Hyderabad,,2000
110,Aisha,35,,Chennai,20230115,1800
110,Meena,35,FEMALE,Madurai,,1200
2655,Vijay,28 ,FEMALE,Madurai,32/01/2023,
2656,RAHUL,35,,Trichy,20230115,
2657,Aisha,28 ,,Cuddalore,2023.04.05,1800
110,Anu,,,Delhi,32/01/2023,abc
110,RAHUL,35,FEMALE, Bangalore ,2023.04.05,1700 
2660,,25,male,Madurai,2023-13-40,1800
110,Niyaz,30,Female,Hyderabad,15-02-2023,1800
2662,Sneha,twenty,male, Bangalore ,20230115,
2663,Aisha,30,,Delhi,2023.04.05,1700 
2664,Anu,,FEMALE,Madurai,,2000
2665,Priya,,male,Chennai,,
110,Vijay,30,Female,Coimbatore,2023-01-15,1700 
2667,Aisha,,,Chennai,2023-01-15,1800
110,John Doe,30,Male,Coimbatore,2023-13-40,2500
110,,,Female,Delhi,2023-13-40,
2670,Kiran,30,,chennai,Jan 15 2023,
2671,Mohan,28 ,Female,Hyderabad,15-02-2023,
110,jane smith,30,,Hyderabad,2023.04.05,1800
2673,John Doe,,Male,Chennai,2023-01-15,1500
2674,Priya,,Male,Chennai,Jan 15 2023,
2675,Karthik,25,FEMALE,Cuddalore,20230115,
2676,Vijay,,FEMALE,Coimbatore,20230115,1200
2677,Priya,,male,,Jan 15 2023,abc
2678,Karthik,,,Coimbatore,Jan 15 2023,2500
2679,Ramesh,27,FEMALE,Delhi,2023-01-15,1500
2680,Arun,28 ,FEMALE,Cuddalore,Jan 15 2023,2000
2681,jane smith,,,Trichy,,2500
2682,Kiran,25,Male,Madurai,,
2683,Meena,twenty,Female,chennai,Jan 15 2023,2500
2684,,30,Male,Coimbatore,2023.04.05,abc
110,Mohan,twenty,FEMALE,Delhi,,abc
2686,Arun,,Male,Delhi,20230115,2000
2687,Ramesh,35,Female,Hyderabad,2023-01-15,2500
110,Priya,27,,,15-02-2023,1200
2689,RAHUL,25,Female,Coimbatore,,abc
2690,Arun,28 ,male,Chennai,20230115,1200
2691,Kiran,28 ,,Delhi,15-02-2023,1800
2692,Kiran,25,male,Cuddalore,2023.04.05,1200
2693,Mohan,35,Male,Trichy,2023-01-15,1800
2694,Meena,,,chennai,2023/03/10,abc
2695,Kiran,25,male,,2023.04.05,2500
110,,35,FEMALE,Chennai,2023-01-15,
2697,Arun,,,Madurai,2023.04.05,
2698,Niyaz,25,,Cuddalore,2023/03/10,2500
2699,Anu,35,Female,Coimbatore,2023.04.05,1200
110,Aisha,25,Female,Coimbatore,32/01/2023,abc
110,Sneha,25,FEMALE,Coimbatore,2023.04.05,1800
2702,John Doe,30,,chennai,2023/03/10,
2703,Mohan,twenty,Male,Coimbatore,32/01/2023,1200
2704,jane smith,27,Female, Bangalore ,Jan 15 2023,1800
2705,Kiran,30,,Cuddalore,Jan 15 2023,
2706,Aisha,35,,Madurai,2023-13-40,2000
2707,,35,Female, Bangalore ,,1700 
110,Kiran,25,,Hyderabad,Jan 15 2023,1200
2709,Arun,25,Male,Cuddalore,2023.04.05,1500
2710,Arun,35,FEMALE,Chennai,,1500
2711,Karthik,28 ,FEMALE,,2023.04.05,1800
2712,Ramesh,,FEMALE,chennai,2023-01-15,1500
110,Meena,,,,2023-13-40,1500
2714,Kiran,twenty,,Delhi,20230115,1200
2715,Meena,28 ,Female,chennai,32/01/2023,1200
2716,Niyaz,28 ,FEMALE,Chennai,2023.04.05,2500
2717,Niyaz,27,Female,,2023/03/10,2000
2718,Karthik,twenty,male,,2023.04.05,1700 
2719,Mohan,28 ,male,Trichy,Jan 15 2023,1800
2720,Mohan,28 ,male, Bangalore ,2023-01-15,abc
2721,Sneha,,Female, Bangalore ,32/01/2023,
2722,Niyaz,25,FEMALE,chennai,2023-01-15,1200
110,Ramesh,twenty,Male,,20230115,1700 
110,Mohan,twenty,Male,Cuddalore,Jan 15 2023,1200
2725,Priya,30,FEMALE, Bangalore ,2023.04.05,1200
2726,Priya,35,,,Jan 15 2023,2500
2727,Meena,28 ,,Madurai,Jan 15 2023,1200
110,Niyaz,30,FEMALE,Coimbatore,2023-13-40,1800
110,John Doe,30,Male,Coimbatore,32/01/2023,1800
110,Kiran,27,FEMALE,Cuddalore,15-02-2023,abc
2731,Aisha,30,,Coimbatore,Jan 15 2023,1200
2732,Arun,30,Female,Mumbai,2023/03/10,2000
110,Vijay,,male,chennai,Jan 15 2023,2500
2734,Vijay,25,FEMALE,Mumbai,20230115,1700 
2735,Anu,27,Male,Trichy,Jan 15 2023,1800
2736,Anu,25,FEMALE,Mumbai,2023.04.05,2000
2737,Anu,27,male,Coimbatore,15-02-2023,1200
2738,Arun,25,Female,Delhi,,2000
2739,Niyaz,25,Male,Coimbatore,Jan 15 2023,1200
110,Sneha,30,FEMALE,Cuddalore,2023.04.05,2000
2741,Kiran,,male,Madurai,20230115,1200
2742,Arun,twenty,Male,Cuddalore,2023-13-40,1200
2743,Priya,28 ,FEMALE,Hyderabad,Jan 15 2023,1800
2744,John Doe,,Male,Chennai,2023-13-40,
2745,John Doe,,,Trichy,Jan 15 2023,2500
2746,Vijay,twenty,,Mumbai,,
2747,Mohan,,FEMALE,,2023/03/10,1200
2748,Niyaz,,Female,Mumbai,,2000
2749,Sneha,28 ,FEMALE,Hyderabad,2023-01-15,1200
2750,Kiran,30,, Bangalore ,32/01/2023,1200
2751,Priya,twenty,male,chennai,20230115,2500
2752,Sneha,35,,Coimbatore,2023-13-40,
2753,Anu,35,,Chennai,2023-13-40,2000
2754,jane smith,,,Mumbai,2023-01-15,1500
2755,Anu,27,Female,Cuddalore,15-02-2023,1500
2756,Karthik,28 ,Female,Madurai,Jan 15 2023,
2757,Meena,28 ,Male,Mumbai,20230115,2000
110,Vijay,25,Male,Madurai,,2000
110,Sneha,27,Female,Trichy,15-02-2023,1700 
2760,jane smith,,FEMALE,Mumbai,2023-01-15,1500
2761,John Doe,28 ,,Hyderabad,2023/03/10,
2762,Vijay,,male, Bangalore ,,
110,Sneha,25,,Madurai,2023-13-40,abc
110,Karthik,28 ,,Delhi,2023.04.05,abc
110,Sneha,twenty,Female,chennai,2023-13-40,abc
2766,Vijay,28 ,Male,Chennai,2023-01-15,1200
110,,35,,chennai,2023-01-15,1200
2768,John Doe,,,Madurai,2023.04.05,2500
2769,Ramesh,,FEMALE, Bangalore ,2023/03/10,1200
2770,Niyaz,,, Bangalore ,2023/03/10,2000
110,jane smith,,Male,Cuddalore,,abc
110,Arun,,Female,Chennai,Jan 15 2023,abc
2773,John Doe,27,FEMALE,Coimbatore,32/01/2023,2000
2774,John Doe,twenty,male, Bangalore ,2023/03/10,
2775,Vijay,,Male,Coimbatore,2023.04.05,2000
2776,jane smith,35,,Madurai,20230115,1200
2777,RAHUL,twenty,male,,,abc
2778,Niyaz,,FEMALE,chennai,20230115,abc
2779,,27,Male,,32/01/2023,1200
2780,Kiran,,Female,Mumbai,,2000
2781,RAHUL,28 ,,Hyderabad,2023-01-15,1500
110,Aisha,30,male,Delhi,15-02-2023,1700 
2783,,,Female,Coimbatore,Jan 15 2023,2000
2784,Meena,,FEMALE,Trichy,2023/03/10,1200
2785,Ramesh,twenty,,Mumbai,Jan 15 2023,1700 
110,Vijay,35,Male,Mumbai,2023/03/10,abc
2787,Priya,27,male,Madurai,32/01/2023,1200
2788,Sneha,twenty,FEMALE,chennai,2023-01-15,1800
2789,Niyaz,28 ,Female,Cuddalore,2023/03/10,
2790,Sneha,28 ,,Hyderabad,2023.04.05,abc
2791,Karthik,twenty,Male,,2023-13-40,abc
2792,Vijay,30,Male,Delhi,20230115,abc
110,Kiran,25,,Coimbatore,20230115,1800
2794,jane smith,35,FEMALE,Madurai,,1500
2795,Sneha,28 ,, Bangalore ,Jan 15 2023,1500
2796,Karthik,27,Male,Trichy,32/01/2023,1200
110,John Doe,28 ,,Coimbatore,15-02-2023,1500
110,Kiran,,Male,Chennai,2023-13-40,
2799,Anu,twenty,,,,2500
2800,John Doe,twenty,male,Chennai,32/01/2023,abc
2801,Arun,28 ,FEMALE,Delhi,15-02-2023,1200
2802,Arun,,Female,Coimbatore,2023-01-15,1200
2803,Meena,35,male,Madurai,2023.04.05,1500
2804,Mohan,25,,Coimbatore,2023-01-15,2000
2805,Kiran,,FEMALE,chennai,Jan 15 2023,1200
2806,John Doe,,,Delhi,2023/03/10,1200
2807,Arun,,,Cuddalore,20230115,1200
2808,Sneha,30,male,Cuddalore,20230115,abc
2809,,,Female,Chennai,15-02-2023,2000
110,Mohan,,Female, Bangalore ,2023-13-40,1800
110,Vijay,35,Male,Madurai,20230115,1700 
110,RAHUL,30,Female,,15-02-2023,1700 
2813,Kiran,30,FEMALE,Hyderabad,Jan 15 2023,
110,Mohan,,,Trichy,20230115,1200
2815,Aisha,28 ,FEMALE,Cuddalore,Jan 15 2023,2500
2816,Anu,,, Bangalore ,2023/03/10,abc
110,Ramesh,,FEMALE,Cuddalore,32/01/2023,1200
110,Priya,28 ,Male,Delhi,Jan 15 2023,1200
2819,Mohan,30,male,Chennai,20230115,1700 
110,Ramesh,25,,Trichy,2023/03/10,
2821,jane smith,27,Female,Madurai,32/01/2023,
2822,,30,FEMALE, Bangalore ,Jan 15 2023,2500
2823,Niyaz,28 ,male,Madurai,2023-13-40,1700 
2824,Arun,35,male,Trichy,2023-13-40,1800
110,Sneha,25,,Coimbatore,2023-13-40,2500
2826,Aisha,30,Male,Mumbai,2023-01-15,
2827,Vijay,35,,Cuddalore,32/01/2023,
2828,Kiran,27,male, Bangalore ,Jan 15 2023,1200
2829,Aisha,,,Madurai,2023-13-40,1500
2830,Kiran,25,FEMALE,Madurai,2023-01-15,2500
2831,Vijay,28 ,,Cuddalore,,2000
2832,Arun,twenty,male,chennai,2023-13-40,abc
2833,Anu,,,Trichy,,1200
2834,jane smith,35,,Hyderabad,2023-13-40,abc
2835,Vijay,28 ,Male,chennai,,1800
110,Aisha,27,,Delhi,2023-01-15,1800
2837,Niyaz,,FEMALE,,2023-13-40,1200
110,Kiran,35,Male,Chennai,32/01/2023,2500
2839,jane smith,35,Female,Mumbai,20230115,
2840,Meena,,FEMALE,Cuddalore,2023-01-15,1500
2841,,twenty,Male,Cuddalore,2023-01-15,1800
2842,Priya,28 ,Male,Cuddalore,2023/03/10,2000
2843,,27,Male,Hyderabad,20230115,2000
110,RAHUL,,male,Mumbai,2023.04.05,1200
2845,Sneha,,,Mumbai,2023.04.05,abc
2846,Arun,25,FEMALE,Hyderabad,20230115,2000
2847,John Doe,27,male,Cuddalore,2023/03/10,1700 
2848,Sneha,,Male,Cuddalore,32/01/2023,1200
2849,,27,male,Cuddalore,20230115,abc
2850,Niyaz,28 ,Male,Coimbatore,,abc
2851,,,Female,Hyderabad,32/01/2023,1800
110,jane smith,30,Male,Delhi,2023/03/10,2000
2853,Priya,25,,Coimbatore,2023-01-15,
2854,Mohan,twenty,Female, Bangalore ,2023.04.05,1800
2855,Meena,30,male,chennai,2023-01-15,1800
110,Niyaz,,,Mumbai,2023-01-15,abc
2857,Sneha,35,Female,Cuddalore,Jan 15 2023,1800
2858,Meena,35,FEMALE,Chennai,2023.04.05,abc
2859,RAHUL,30,male,Hyderabad,32/01/2023,1200
2860,John Doe,27,male,chennai,32/01/2023,1800
2861,Kiran,27,FEMALE,Coimbatore,2023-13-40,1200
2862,Vijay,25,Male,Hyderabad,32/01/2023,abc
2863,Karthik,twenty,Female,chennai,2023-13-40,
2864,Mohan,25,Male,chennai,2023.04.05,1800
2865,,25,male, Bangalore ,,1500
110,Kiran,30,,Cuddalore,2023/03/10,2500
2867,Niyaz,35,Female,Delhi,2023/03/10,abc
2868,Aisha,,,Coimbatore,,abc
2869,Vijay,30,Female,,2023.04.05,1200
2870,Niyaz,27,Male,Chennai,Jan 15 2023,abc
2871,Priya,35,Male,Mumbai,Jan 15 2023,
2872,Aisha,28 ,male,Trichy,Jan 15 2023,
2873,Anu,30,Female,Coimbatore,2023-13-40,
2874,Vijay,,Female, Bangalore ,2023-13-40,1700 
2875,Kiran,,FEMALE,Chennai,2023.04.05,
2876,Kiran,,,Cuddalore,Jan 15 2023,2500
110,Karthik,,FEMALE,Chennai,Jan 15 2023,1700 
2878,Arun,twenty,FEMALE,Trichy,Jan 15 2023,1500
2879,Mohan,28 ,,,2023-01-15,2500
2880,Sneha,twenty,male,Trichy,2023-13-40,1700 
110,John Doe,,, Bangalore ,2023-13-40,2000
2882,Niyaz,27,,,15-02-2023,2500
2883,Meena,,,Madurai,2023.04.05,
2884,RAHUL,,male,Hyderabad,2023-13-40,1500
2885,Arun,27,,Coimbatore,2023-01-15,1700 
2886,Priya,25,FEMALE,Delhi,2023.04.05,2000
2887,Aisha,,FEMALE,Coimbatore,2023-01-15,2000
2888,Meena,twenty,FEMALE,,2023-01-15,2000
2889,Mohan,35,,Cuddalore,32/01/2023,1500
2890,Anu,,Female,chennai,Jan 15 2023,1800
2891,Niyaz,28 ,FEMALE,Cuddalore,Jan 15 2023,2000
2892,jane smith,35,,Trichy,15-02-2023,1700 
2893,Karthik,28 ,,chennai,15-02-2023,1200
2894,John Doe,25,male,Cuddalore,32/01/2023,abc
2895,RAHUL,27,,Cuddalore,2023-01-15,1700 
2896,,twenty,,Madurai,20230115,2000
2897,Sneha,35,FEMALE,Cuddalore,32/01/2023,
2898,Sneha,25,FEMALE, Bangalore ,2023-13-40,1200
2899,jane smith,28 ,Female,Trichy,2023/03/10,1500
2900,RAHUL,35,FEMALE,Chennai,15-02-2023,2500
2901,Meena,,FEMALE,Coimbatore,,1700 
2902,Meena,30,,Trichy,20230115,
2903,John Doe,30,Female,Chennai,2023/03/10,
2904,Ramesh,28 ,male,Madurai,2023-13-40,1800
110,Kiran,twenty,FEMALE,Delhi,2023.04.05,1500
110,Meena,28 ,Male,Delhi,2023-13-40,1200
2907,John Doe,twenty,,Cuddalore,,2500
110,Mohan,,Male,Delhi,,2000
2909,,,,Chennai,2023-01-15,
2910,jane smith,27,male,chennai,2023/03/10,1700 
2911,jane smith,,FEMALE,Hyderabad,15-02-2023,2500
2912,Aisha,30,,Cuddalore,2023-01-15,2500
2913,Vijay,30,FEMALE,Trichy,2023-01-15,1200
2914,Aisha,27,Female,Mumbai,2023-01-15,2000
2915,Priya,twenty,male,chennai,32/01/2023,abc
110,John Doe,twenty,Male,Madurai,2023-01-15,2000
110,Niyaz,35,, Bangalore ,,
2918,Niyaz,35,,Delhi,2023-01-15,1700 
110,Aisha,30,FEMALE, Bangalore ,15-02-2023,2000
2920,Aisha,25,Male,chennai,,1700 
110,RAHUL,35,FEMALE,Mumbai,2023-01-15,1800
2922,Vijay,25,,Madurai,15-02-2023,1200
2923,John Doe,,Female,Chennai,2023-01-15,1200
2924,Kiran,,Female,Madurai,2023/03/10,1800
110,Meena,28 ,FEMALE,Chennai,,1800
2926,,,,Hyderabad,15-02-2023,2000
2927,RAHUL,,,Hyderabad,2023.04.05,1200
2928,Meena,35,,Cuddalore,15-02-2023,abc
110,RAHUL,27,,chennai,32/01/2023,abc
110,Mohan,30,,Hyderabad,,abc
2931,Kiran,35,Female,chennai,15-02-2023,1200
2932,Anu,35,,Chennai,2023-01-15,1800
2933,Arun,,,Mumbai,,
2934,Kiran,,male,Hyderabad,2023/03/10,1200
2935,jane smith,28 ,Female,Hyderabad,2023/03/10,1700 
2936,Meena,35,male,Hyderabad,15-02-2023,1200
2937,John Doe,35,Female, Bangalore ,2023/03/10,1800
2938,John Doe,25,FEMALE,Chennai,32/01/2023,1200
2939,RAHUL,35,,Delhi,2023-01-15,2500
2940,RAHUL,35,Male,,2023-13-40,1200
2941,Vijay,twenty,,Mumbai,2023-13-40,abc
2942,John Doe,twenty,Male,Mumbai,2023-13-40,1700 
2943,Karthik,27,,Mumbai,15-02-2023,1200
2944,Arun,,,Madurai,2023.04.05,1500
110,Mohan,35,, Bangalore ,32/01/2023,2500
2946,Mohan,,FEMALE, Bangalore ,20230115,
110,Niyaz,25,Male,Madurai,,abc
2948,Sneha,25,Female,Chennai,32/01/2023,1500
110,Sneha,25,,Delhi,2023-01-15,
2950,Aisha,30,Male,,Jan 15 2023,2500
2951,,,FEMALE,Chennai,20230115,1800
110,RAHUL,27,male,Coimbatore,2023/03/10,1700 
2953,Kiran,28 ,,Chennai,15-02-2023,abc
2954,John Doe,30,FEMALE, Bangalore ,,1500
2955,Anu,30,,Trichy,15-02-2023,1500
110,Niyaz,35,Male,Chennai,20230115,1800
2957,Niyaz,,,chennai,Jan 15 2023,1200
110,Priya,,male,,2023-13-40,2000
2959,Aisha,27,,Cuddalore,2023/03/10,2000
2960,Anu,30,FEMALE,Delhi,2023.04.05,1500
2961,Karthik,28 ,FEMALE,chennai,2023.04.05,2500
2962,Ramesh,28 ,,Mumbai,2023/03/10,1800
110,jane smith,twenty,male,Chennai,15-02-2023,1500
2964,Meena,30,,Trichy,15-02-2023,1800
110,Priya,,Female,Delhi,Jan 15 2023,
2966,Aisha,27,Male,Mumbai,2023.04.05,1200
